datetime_utc,actual_return,tech_signal,ml_signal,sg_signal
2017-01-18,-0.008622907336826992,1,1,1.0
2017-01-19,0.0028272298148097597,1,1,1.0
2017-01-20,0.008845550963396858,1,1,1.0
2017-01-23,-0.0038757736862718066,1,1,1.0
2017-01-24,-0.010799240583716598,1,1,0.0
2017-01-25,-0.0065360117616481,1,1,0.0
2017-01-26,-0.001177678827598852,1,1,0.0
2017-01-27,0.004283360803183659,1,1,0.0
2017-01-30,0.012823912008577408,-1,1,0.0
2017-01-31,-0.002485296665438633,1,1,1.0
2017-02-01,0.009164887600060555,1,1,0.0
2017-02-02,0.0014783584034642827,1,1,0.0
2017-02-03,0.009393575301202162,1,1,1.0
2017-02-06,0.0034087779579315197,1,1,1.0
2017-02-07,0.002751053207520085,1,1,1.0
2017-02-08,-0.002022081854817559,1,-1,1.0
2017-02-09,-0.000566876850066067,1,1,1.0
2017-02-10,-0.008134093816160818,1,1,1.0
2017-02-13,-0.00040844667481872133,1,1,1.0
2017-02-14,0.006352787968514301,1,1,1.0
2017-02-15,0.0067160902945164426,1,-1,0.0
2017-02-16,-0.001937379067167637,1,1,1.0
2017-02-17,-8.078508906953723e-05,1,-1,0.0
2017-02-21,-0.004454350349380309,1,1,0.0
2017-02-22,0.014664634347995097,-1,1,1.0
2017-02-23,0.005344891913360862,1,-1,1.0
2017-02-24,0.00039772501044503744,-1,-1,1.0
2017-02-27,-0.00382474476466306,-1,-1,1.0
2017-02-28,-0.002958188183111069,1,-1,1.0
2017-03-01,-0.013705470631345843,1,1,1.0
2017-03-02,-0.005208788817978716,-1,1,1.0
2017-03-03,-0.0008163265759448011,-1,1,1.0
2017-03-06,-0.007706239569881471,-1,1,1.0
2017-03-07,-0.005446436678803248,-1,-1,0.0
2017-03-08,-0.00506034140032999,-1,1,-1.0
2017-03-09,-0.001414900372918341,-1,1,-1.0
2017-03-10,0.001414900372918352,-1,1,-1.0
2017-03-13,-0.00041592147157480674,-1,1,-1.0
2017-03-14,-0.001498791977594266,-1,1,-1.0
2017-03-15,0.021759718404505305,-1,1,-1.0
2017-03-16,0.0026870095249430263,-1,1,0.0
2017-03-17,0.0030851097946710264,-1,1,0.0
2017-03-20,0.010081950338285382,-1,1,0.0
2017-03-21,0.0025647791657264977,1,1,0.0
2017-03-22,-0.0019229429398218444,1,1,0.0
2017-03-23,0.0010419837987625065,1,-1,0.0
2017-03-24,0.0057517919495583296,1,1,1.0
2017-03-27,-7.963960893288656e-05,1,1,1.0
2017-03-28,-0.0015147484528922495,1,-1,1.0
2017-03-29,-0.006724348370036059,1,-1,1.0
2017-03-30,0.0018457243799123385,1,-1,1.0
2017-03-31,0.0028021313424812086,1,1,1.0
2017-04-03,0.003352186944682863,1,-1,1.0
2017-04-04,-0.0076787895241424015,1,-1,1.0
2017-04-05,0.00392677851233867,1,-1,1.0
2017-04-06,0.003194125405133405,1,-1,1.0
2017-04-07,-0.0025545421499374417,1,-1,0.0
2017-04-10,0.0159381530021803,1,1,1.0
2017-04-11,0.003220185508956306,1,1,1.0
2017-04-12,0.00827739794195269,1,-1,1.0
2017-04-13,0.002718131548590306,-1,-1,1.0
2017-04-17,0.0017821296255692255,-1,1,1.0
2017-04-18,-0.008005893178956763,-1,-1,0.0
2017-04-19,0.00039012210573624806,1,-1,0.0
2017-04-20,0.004281328219062014,1,-1,1.0
2017-04-21,-0.009051228501958202,1,-1,0.0
2017-04-24,-0.008027172357523912,1,1,0.0
2017-04-25,-0.002769317802300099,-1,1,0.0
2017-04-26,0.0012669062050332798,-1,1,0.0
2017-04-27,0.0018974031177029385,-1,1,0.0
2017-04-28,-0.01016117866619856,-1,1,0.0
2017-05-01,0.0014351196373916847,-1,1,-1.0
2017-05-02,-0.006955815510367903,-1,1,-1.0
2017-05-03,-0.016094831005602106,-1,1,-1.0
2017-05-04,-0.0013869794888681627,-1,1,0.0
2017-05-05,0.0004081465956588177,-1,1,0.0
2017-05-08,-0.009017932534638276,-1,-1,-1.0
2017-05-09,0.002467512256678818,1,-1,-1.0
2017-05-10,0.0044261566880950615,-1,-1,0.0
2017-05-11,0.0028584282924305183,-1,1,0.0
2017-05-12,0.0019553733504766723,-1,1,-1.0
2017-05-15,0.005195680203699949,-1,1,-1.0
2017-05-16,0.018054652911816706,-1,1,-1.0
2017-05-17,-0.0046230346493643755,1,1,0.0
2017-05-18,0.000798594547308718,1,1,0.0
2017-05-19,0.00636590063442143,1,1,0.0
2017-05-22,-0.004690847276663877,1,1,0.0
2017-05-23,-0.0019145062835238531,1,1,0.0
2017-05-24,0.0027111286160230396,1,1,1.0
2017-05-25,0.009352470994601849,1,1,1.0
2017-05-26,-0.0043483486361126054,1,1,1.0
2017-05-30,0.007813483979482729,1,1,1.0
2017-05-31,-0.003938563578928373,1,1,1.0
2017-06-01,0.007705084616983541,1,1,0.0
2017-06-02,0.0019561055527115654,1,1,0.0
2017-06-05,0.011734194674689481,1,1,1.0
2017-06-06,-0.0033275703585958936,1,-1,1.0
2017-06-07,-0.01075441056072261,1,-1,1.0
2017-06-08,-0.0061302052068687345,1,1,0.0
2017-06-09,-0.00189380979601569,1,-1,0.0
2017-06-12,-0.0002369183272036132,1,1,0.0
2017-06-13,0.0055148644702221845,-1,1,0.0
2017-06-14,-0.016317271069001,-1,-1,0.0
2017-06-15,0.0014364768755273823,-1,-1,0.0
2017-06-16,-0.007845728356542297,-1,-1,0.0
2017-06-19,-0.002575207631716499,-1,-1,0.0
2017-06-20,0.0019320762655520435,-1,-1,0.0
2017-06-21,0.003372103694666421,-1,-1,0.0
2017-06-22,0.0068695659857476036,-1,1,0.0
2017-06-23,-0.00791205113977467,-1,-1,0.0
2017-06-26,8.021469334752496e-05,-1,-1,0.0
2017-06-27,0.0012828542252268432,-1,-1,0.0
2017-06-28,-0.003049556093049251,-1,1,0.0
2017-06-29,-0.002817016742802062,-1,1,0.0
2017-06-30,-0.018547612954424916,-1,1,-1.0
2017-07-03,0.0020506097083853696,-1,1,0.0
2017-07-05,0.001473779662321924,-1,1,0.0
2017-07-06,-0.011189828782629333,-1,1,0.0
2017-07-07,0.0028917276073374782,1,-1,0.0
2017-07-10,0.0012367565827513586,-1,1,0.0
2017-07-11,0.0037011187459087707,-1,1,0.0
2017-07-12,-0.0014787438939784538,-1,1,-1.0
2017-07-13,0.008432590518839307,-1,1,-1.0
2017-07-14,0.005041950325371254,-1,1,-1.0
2017-07-17,0.006710018850761259,1,1,0.0
2017-07-18,8.055077060915145e-05,1,1,0.0
2017-07-19,0.0028962994150305284,1,1,0.0
2017-07-20,0.00760277330940865,1,1,0.0
2017-07-21,-0.0003189732922199768,1,1,0.0
2017-07-24,-0.001756125342464039,1,1,0.0
2017-07-25,-0.0021593571989522043,1,1,0.0
2017-07-26,0.008450959718898568,1,1,0.0
2017-07-27,0.0069620920676366025,1,-1,0.0
2017-07-28,-0.0014201571050572992,1,1,0.0
2017-07-31,0.004725906807239984,1,1,0.0
2017-08-01,-0.0006287743880614377,1,-1,0.0
2017-08-02,-0.003150104862108906,1,1,1.0
2017-08-03,-0.0075215109613676855,1,-1,1.0
2017-08-04,-7.955307474891721e-05,1,-1,0.0
2017-08-07,-0.0014315812317578045,1,1,0.0
2017-08-08,0.013125811461155778,1,1,0.0
2017-08-09,0.008370175496451656,1,1,0.0
2017-08-10,0.003111148307012124,1,1,0.0
2017-08-11,-0.0027217250231354575,1,1,1.0
2017-08-14,-0.008209906077677841,1,-1,0.0
2017-08-15,0.0025092722903703076,1,-1,0.0
2017-08-16,0.007412353852867797,1,1,0.0
2017-08-17,-0.0005443592909452205,1,1,1.0
2017-08-18,0.003958939893256818,1,-1,0.0
2017-08-21,-0.004425701690303351,1,-1,0.0
2017-08-22,0.0029526430372122,1,-1,0.0
2017-08-23,-0.0018638076307166027,1,-1,1.0
2017-08-24,0.004652974660785244,1,-1,1.0
2017-08-25,0.013219738670856719,1,-1,1.0
2017-08-28,0.002592669218827388,-1,-1,1.0
2017-08-29,-0.003815051241845523,-1,-1,1.0
2017-08-30,0.006173075893794918,1,-1,1.0
2017-08-31,0.006286269787906836,-1,-1,0.0
2017-09-01,0.011037354562418965,-1,-1,0.0
2017-09-05,-0.003965383824776996,-1,-1,1.0
2017-09-06,0.008361341114399392,-1,-1,1.0
2017-09-07,0.0006688896405072527,-1,-1,0.0
2017-09-08,-0.011206691809561442,-1,-1,0.0
2017-09-11,-0.002256488358732504,1,-1,1.0
2017-09-12,-0.003469850010435886,1,-1,1.0
2017-09-13,0.000981780804511102,-1,-1,1.0
2017-09-14,-0.0032512423615178305,-1,-1,0.0
2017-09-15,-0.010735988597467801,-1,-1,0.0
2017-09-18,-7.662978472650562e-05,-1,-1,1.0
2017-09-19,0.004430569417291893,-1,-1,0.0
2017-09-20,-0.01644548291912643,-1,-1,1.0
2017-09-21,0.0020899215909679653,-1,-1,0.0
2017-09-22,0.010384308915688903,-1,-1,0.0
2017-09-25,-0.007527532775120786,-1,-1,0.0
2017-09-26,-0.0105410799770725,-1,-1,0.0
2017-09-27,0.0016349223665728455,-1,-1,1.0
2017-09-28,-0.0031164809018184073,-1,-1,1.0
2017-09-29,-0.006890677171902543,-1,-1,-1.0
2017-10-02,-0.0009432837700489293,-1,-1,-1.0
2017-10-03,0.0017287063978827545,-1,-1,0.0
2017-10-04,-0.0029878358398845554,-1,-1,0.0
2017-10-05,0.0013377544169920026,-1,-1,-1.0
2017-10-06,0.007989447326364975,-1,-1,-1.0
2017-10-09,0.006841829421378427,-1,-1,-1.0
2017-10-10,-0.003726076902423367,-1,-1,1.0
2017-10-11,0.005815998493391344,-1,-1,-1.0
2017-10-12,0.006320316258744202,1,-1,0.0
2017-10-13,-0.0012300882391540026,1,-1,0.0
2017-10-16,-0.013086271579829653,1,-1,0.0
2017-10-17,-0.002419116678913994,1,-1,0.0
2017-10-18,0.005454275534116093,1,1,0.0
2017-10-19,-0.007409463231041783,1,1,0.0
2017-10-20,0.00023476714183852992,1,1,-1.0
2017-10-23,-0.0021153697891088514,-1,1,-1.0
2017-10-24,0.000313695430923488,-1,1,-1.0
2017-10-25,-0.007160573007206216,-1,1,-1.0
2017-10-26,0.0017357990230928244,-1,1,-1.0
2017-10-27,0.004404927786188189,-1,1,-1.0
2017-10-30,-0.005588126504385657,-1,1,-1.0
2017-10-31,0.005588126504385709,-1,1,-1.0
2017-11-01,0.0006277354683380319,-1,1,-1.0
2017-11-02,-0.006610572852132713,-1,1,-1.0
2017-11-03,0.010134046656738413,-1,1,-1.0
2017-11-06,-0.004465224838411223,1,1,-1.0
2017-11-07,0.006183266004363352,1,-1,0.0
2017-11-08,0.0031162381684789577,1,1,0.0
2017-11-09,-0.010320616370498838,1,1,0.0
2017-11-10,0.0038436132139390324,1,1,0.0
2017-11-13,0.0032827535277863674,1,1,0.0
2017-11-14,-0.003909309122587321,1,1,1.0
2017-11-15,0.0007048235582582072,1,-1,0.0
2017-11-16,0.01430152145789673,1,1,0.0
2017-11-17,-0.016495917971793554,1,1,0.0
2017-11-20,0.005086680079378604,1,1,0.0
2017-11-21,0.008162676176655977,1,1,0.0
2017-11-22,-0.0038009777393278247,1,1,0.0
2017-11-24,0.00550289910736466,1,1,0.0
2017-11-27,0.000695308000776598,1,1,0.0
2017-11-28,-0.009779630834338625,1,1,0.0
2017-11-29,-0.00696596145918346,1,1,0.0
2017-11-30,0.004388798311228533,1,1,0.0
2017-12-01,-0.0035251298326162196,-1,-1,0.0
2017-12-04,-0.010016309238676628,-1,-1,-1.0
2017-12-05,0.000950779053228449,-1,-1,-1.0
2017-12-06,-0.010347938786658826,-1,-1,-1.0
2017-12-07,-0.003687457209357425,-1,-1,-1.0
2017-12-08,-0.0012053519550518667,-1,-1,-1.0
2017-12-11,-0.004189798469908035,-1,-1,-1.0
2017-12-12,0.005555813112327661,-1,-1,-1.0
2017-12-13,0.006722195742235451,-1,-1,0.0
2017-12-14,0.00039870817523665717,-1,-1,0.0
2017-12-15,0.006278504505989414,-1,1,0.0
2017-12-18,-0.001189107958943395,-1,-1,0.0
2017-12-19,0.004274206737060993,1,1,-1.0
2017-12-20,0.0009474013739520169,1,-1,0.0
2017-12-21,0.006371182406177087,1,-1,0.0
2017-12-22,0.006798190801191451,1,-1,0.0
2017-12-26,0.002255863771485303,1,-1,1.0
2017-12-27,0.005501525365828419,1,-1,0.0
2017-12-28,0.009383296909513904,1,-1,0.0
2017-12-29,0.005648795435594413,1,-1,1.0
2018-01-02,0.0019012136171542553,-1,-1,0.0
2018-01-03,0.0024283463684654956,-1,1,0.0
2018-01-04,0.0006819141750703172,-1,-1,1.0
2018-01-05,-0.0012884713036933884,-1,-1,0.0
2018-01-08,-0.005246580568031189,-1,1,0.0
2018-01-09,0.004336147142567866,1,-1,1.0
2018-01-10,0.002426044534775419,1,-1,1.0
2018-01-11,0.009645929220218629,1,-1,1.0
2018-01-12,0.0014988012123869202,-1,-1,1.0
2018-01-16,0.0019450709821960197,-1,-1,1.0
2018-01-17,-0.009009069942365968,-1,-1,1.0
2018-01-18,0.004439620791428774,1,1,0.0
2018-01-19,-0.0007510891007015731,1,1,0.0
2018-01-22,0.003600038990317503,1,1,0.0
2018-01-23,0.015009996047209607,1,-1,0.0
2018-01-24,0.0047824097943095206,-1,-1,0.0
2018-01-25,-0.007958810491319437,-1,-1,0.0
2018-01-26,-0.012058167071074382,1,-1,0.0
2018-01-30,0.0026921759851948287,1,-1,0.0
2018-01-31,0.003950401091376265,-1,-1,0.0
2018-02-01,-0.007916469765226359,-1,-1,0.0
2018-02-02,-0.0005249568386138391,-1,-1,0.0
2018-02-05,-0.005189755905578952,-1,-1,0.0
2018-02-06,-0.010994537916590984,-1,-1,0.0
2018-02-07,0.0040327608986760796,-1,1,0.0
2018-02-08,-0.002889772982946634,-1,-1,0.0
2018-02-09,0.008417731344798464,-1,-1,0.0
2018-02-12,0.002940864406439292,-1,1,0.0
2018-02-13,0.020421058915214334,-1,1,0.0
2018-02-14,-0.002511468630411128,-1,-1,0.0
2018-02-15,0.0008132005147932578,-1,1,0.0
2018-02-16,-0.018195805777987704,1,-1,0.0
2018-02-20,0.0009026261706847339,-1,-1,0.0
2018-02-21,0.00045100774382701627,-1,1,1.0
2018-02-22,-0.001805344615643647,-1,1,0.0
2018-02-23,0.0018804775121498492,-1,1,1.0
2018-02-26,-0.011488261375785172,-1,1,0.0
2018-02-27,0.0,-1,-1,0.0
2018-02-28,-0.009624253533214297,-1,1,0.0
2018-03-01,0.013872136457073265,-1,-1,0.0
2018-03-02,-0.0022734172079491807,-1,1,0.0
2018-03-05,0.011690746933441305,-1,1,0.0
2018-03-06,-0.005715142383890748,-1,-1,0.0
2018-03-07,-0.004610897113995902,-1,-1,0.0
2018-03-08,0.0018922913369371754,-1,1,0.0
2018-03-09,-0.0022711796760658443,-1,1,0.0
2018-03-12,0.004914386241190294,-1,1,0.0
2018-03-13,-0.001131947426727324,-1,1,0.0
2018-03-14,-0.0057549571034445565,-1,1,0.0
2018-03-15,-0.004185539229898073,-1,1,0.0
2018-03-16,0.00418553922989804,-1,1,0.0
2018-03-19,-0.004338127119398508,-1,-1,0.0
2018-03-20,0.007295401194057268,-1,1,-1.0
2018-03-21,0.0044573976096106815,-1,1,-1.0
2018-03-22,0.016966715936515404,1,1,0.0
2018-03-23,0.003772594220179005,1,-1,0.0
2018-03-26,-0.00971924053303923,1,-1,1.0
2018-03-27,-0.012830862694559693,1,1,1.0
2018-03-28,-0.0010577275967254573,1,-1,0.0
2018-03-29,0.014484794192477413,1,1,0.0
2018-04-02,-0.006953504164492984,1,-1,0.0
2018-04-03,0.002248370796679207,1,-1,0.0
2018-04-04,-0.008646345041192702,1,-1,0.0
2018-04-05,0.005722457733424547,1,-1,0.0
2018-04-06,0.003298124789570669,1,1,0.0
2018-04-09,0.004256401204819836,1,-1,0.0
2018-04-10,0.01074681456735932,1,-1,0.0
2018-04-11,-0.013432964185142135,1,-1,0.0
2018-04-12,0.0047704504893987506,1,-1,0.0
2018-04-13,0.002005684379909184,1,-1,0.0
2018-04-16,-0.00022269553924516243,1,-1,0.0
2018-04-17,0.0029647221128227827,1,-1,0.0
2018-04-18,-0.0032616058148920136,1,-1,0.0
2018-04-19,-0.007527591093269497,1,-1,0.0
2018-04-20,-0.010679968716113873,1,-1,0.0
2018-04-23,0.006707153771284317,-1,-1,0.0
2018-04-24,-0.007690660944510987,-1,1,0.0
2018-04-25,-0.003715570032884322,-1,1,0.0
2018-04-26,0.0030342129414097896,-1,1,0.0
2018-04-27,-0.003110260543535764,-1,1,0.0
2018-04-30,-0.009465644983154229,-1,1,0.0
2018-05-01,-0.0009208665713252698,-1,1,0.0
2018-05-02,0.00619906000228972,-1,1,-1.0
2018-05-03,0.0015247392406204264,-1,1,0.0
2018-05-04,-0.0003809669127580398,-1,1,-1.0
2018-05-07,-0.00015239019585577444,-1,1,-1.0
2018-05-08,-0.0005336417302308635,-1,1,0.0
2018-05-09,0.007218601800712527,-1,1,0.0
2018-05-10,-0.0013637768572015564,-1,1,0.0
2018-05-11,-0.0018971737809504907,1,1,0.0
2018-05-14,-0.021187539583848607,1,1,0.0
2018-05-15,0.001008046900233056,-1,1,-1.0
2018-05-16,-0.0015513500441079692,-1,1,-1.0
2018-05-17,0.0015513500441079395,-1,1,-1.0
2018-05-18,0.0,-1,-1,-1.0
2018-05-21,0.0011619351837768423,-1,1,-1.0
2018-05-22,-0.0018596691479237644,-1,1,-1.0
2018-05-23,0.011106864926633073,-1,1,-1.0
2018-05-24,-0.0003067912135685513,-1,1,-1.0
2018-05-25,-0.0035358204833160823,1,1,-1.0
2018-05-29,0.002153718916270126,1,1,-1.0
2018-05-30,-0.0010762796451007667,1,1,-1.0
2018-05-31,-0.004084885026490751,1,1,-1.0
2018-06-01,-0.0013138633414813785,1,1,-1.0
2018-06-04,0.0033969186184965657,1,1,-1.0
2018-06-05,-0.00030835151545212326,1,-1,-1.0
2018-06-06,0.001232741993758485,1,1,-1.0
2018-06-07,-0.0004620884269374544,1,-1,-1.0
2018-06-08,0.0006161331177777786,1,1,-1.0
2018-06-11,-0.0029298778307513215,1,-1,-1.0
2018-06-12,0.0013889267881947254,1,1,0.0
2018-06-13,0.005459643319964293,1,-1,-1.0
2018-06-14,-0.022804078760698156,1,1,0.0
2018-06-15,0.0012544894477869528,-1,-1,0.0
2018-06-18,-0.0004702371770622632,-1,1,0.0
2018-06-19,-0.0034553391851679326,-1,-1,-1.0
2018-06-20,-0.003151594283591868,-1,1,-1.0
2018-06-21,0.00015787362465893563,1,1,-1.0
2018-06-22,-0.0014212784296392148,-1,1,0.0
2018-06-25,-0.007136657182704904,1,1,-1.0
2018-06-26,-0.003028556328446318,1,1,0.0
2018-06-27,-0.003999045403677075,1,1,0.0
2018-06-28,0.00280101008486938,1,1,-1.0
2018-06-29,-0.009232934241235006,1,1,0.0
2018-07-02,0.009472597636754327,1,1,0.0
2018-07-03,0.004543890146389284,-1,1,0.0
2018-07-05,-0.0023889164756203734,-1,1,-1.0
2018-07-06,0.003024939992368851,-1,1,-1.0
2018-07-09,-0.0034236481676053563,1,1,-1.0
2018-07-10,-0.008812040976282251,1,1,-1.0
2018-07-11,0.0017685920911130215,1,1,-1.0
2018-07-12,-0.004346802680328338,1,1,-1.0
2018-07-13,-0.0012108005108086726,-1,-1,-1.0
2018-07-16,-0.010065857197482181,-1,1,0.0
2018-07-17,0.0004894760752293569,1,1,0.0
2018-07-18,-0.00318538620092535,1,1,0.0
2018-07-19,0.005791423271754504,1,-1,-1.0
2018-07-20,-0.004483398583975911,-1,-1,-1.0
2018-07-23,-8.16827362195705e-05,-1,-1,-1.0
2018-07-24,0.006109251967322684,-1,-1,0.0
2018-07-25,-0.004966001498039611,1,-1,0.0
2018-07-26,-0.0022060331796797134,1,-1,-1.0
2018-07-27,-0.0010638134681618262,1,-1,-1.0
2018-07-30,0.001963110932089534,1,-1,-1.0
2018-07-31,-0.004750931950486037,1,-1,-1.0
2018-08-01,-0.006011999848421064,1,-1,0.0
2018-08-02,0.002969299191421566,1,-1,0.0
2018-08-03,-0.0046227387549226465,1,-1,0.0
2018-08-06,0.0008270615145103922,1,-1,0.0
2018-08-07,0.0024770882622964334,1,-1,-1.0
2018-08-08,-0.0005773983842617266,1,-1,-1.0
2018-08-09,-0.0006603787513001009,1,-1,0.0
2018-08-10,-0.01648382857584301,1,-1,0.0
2018-08-13,0.0014259543053397558,1,-1,0.0
2018-08-14,-0.013077596207343322,1,-1,0.0
2018-08-15,-0.0011046853781724766,1,-1,-1.0
2018-08-16,0.0002550676550167926,1,1,-1.0
2018-08-17,0.008716721391922366,1,-1,-1.0
2018-08-20,0.0048751266583741855,-1,1,-1.0
2018-08-21,0.0030977237750973805,-1,-1,-1.0
2018-08-22,-0.0078043853831430325,1,1,-1.0
2018-08-23,0.01612874843926602,1,-1,-1.0
2018-08-24,0.0022357075658587097,1,1,-1.0
2018-08-27,-0.001324264032107223,1,-1,-1.0
2018-08-28,-0.002404764527759338,1,-1,-1.0
2018-08-29,-0.0056615328697090395,1,1,-1.0
2018-08-30,0.0021685560260155255,1,-1,-1.0
2018-08-31,-0.006351962565760579,1,-1,-1.0
2018-09-04,0.0018429166421238857,1,-1,-1.0
2018-09-05,0.002507523830407757,1,-1,-1.0
2018-09-06,-0.003596114122648065,1,-1,-1.0
2018-09-07,-0.0005027868974392518,1,-1,0.0
2018-09-10,0.0020097347155790214,1,1,0.0
2018-09-11,0.0077496549279547884,1,1,0.0
2018-09-12,-0.002243696646296927,1,-1,0.0
2018-09-13,-0.005840650729541842,1,1,0.0
2018-09-14,0.003925299454991307,1,-1,0.0
2018-09-17,-0.0024201158014890986,1,-1,0.0
2018-09-18,0.004501801970305429,1,1,0.0
2018-09-19,0.003321710546514391,1,-1,1.0
2018-09-20,-0.008325056744842725,1,-1,1.0
2018-09-21,0.0025882691604381183,1,-1,0.0
2018-09-24,0.0005834628245632641,1,-1,0.0
2018-09-25,-0.005012541823544286,1,-1,1.0
2018-09-26,-0.009847279784212154,1,-1,0.0
2018-09-27,0.007751282370461494,-1,-1,0.0
2018-09-28,-0.0036996800454468406,-1,-1,0.0
2018-10-01,0.01280624224985772,-1,-1,0.0
2018-10-02,-0.0034156533069074047,1,-1,0.0
2018-10-03,-0.0009184702430270636,1,-1,0.0
2018-10-04,0.003335560266446415,1,-1,0.0
2018-10-05,-0.014084678619262271,1,-1,1.0
2018-10-08,0.0023612144438462214,1,-1,0.0
2018-10-09,0.0017673875050836347,-1,-1,0.0
2018-10-10,0.02835066409333902,-1,-1,0.0
2018-10-11,-0.004423356219554005,1,-1,0.0
2018-10-12,0.006790820801527913,1,1,0.0
2018-10-15,0.0007336059237572539,1,-1,1.0
2018-10-16,-0.002937658298874482,1,-1,1.0
2018-10-17,0.002285568608961214,1,-1,1.0
2018-10-18,-0.0009788328932091772,1,-1,0.0
2018-10-19,-0.0033518099283377867,1,-1,0.0
2018-10-22,0.009940661474511047,1,-1,0.0
2018-10-23,-0.004550613589319168,1,-1,0.0
2018-10-24,0.0010581845953804216,1,1,0.0
2018-10-25,0.002762452559275811,1,1,1.0
2018-10-26,-0.006512029524622742,1,-1,1.0
2018-10-29,-0.0015528787665673905,1,1,0.0
2018-10-30,-0.008460296595855924,1,1,0.0
2018-10-31,0.019360936987837057,-1,1,0.0
2018-11-01,-0.004134730067067751,-1,-1,0.0
2018-11-02,-0.0008940347270811313,-1,-1,0.0
2018-11-05,-0.0048907822962693795,-1,-1,0.0
2018-11-06,0.001959104580683226,-1,1,0.0
2018-11-07,-0.0026948093485058135,-1,-1,0.0
2018-11-08,-0.013584368668582848,-1,-1,0.0
2018-11-09,-0.004236394117412716,-1,-1,0.0
2018-11-12,-0.0017497173022614182,-1,-1,0.0
